bidder_id,y_true,y_prob_mean,n_predictions,y_pred
001068c415025a009fee375a12cff4fcnht8y,0,0.0003984470053183031,5,0
0030a2dd87ad2733e0873062e4f83954mkj86,0,0.000876903316930111,5,0
00a0517965f18610417ee784a05f494d4dw6e,0,0.40429551601409913,5,0
00cc97158e6f4cb8eac3c0075918b7ffi5k8o,0,0.09732886898002277,5,0
01067975436d123f717ee5aba0dd4bbfa0937,0,0.4024205178022385,5,0
012441119bcf83b23d4768bb72cea6d6carua,0,0.1546800670970697,5,0
01255c2c7c5578c186873422fc00fd7afwk8k,0,0.3096931725740433,5,0
01349288df20199905e719f0ff7ee771nwryj,0,0.054244647920131686,5,0
0141844fc725a85e38e12cc02fcdbbe8ofqxv,0,0.1516741571947932,5,0
0181b91f58e6cbaa832235e2879c9c00ovrzi,0,0.14857597276568413,5,0
01a39439e7afbdcfe385eedbddb23d76zgdrg,0,0.2685708552598953,5,0
01c1c7be49cd6cfbb9075925a05c9899p41va,0,0.0471460083230444,5,0
01c5692d487454cdbe731df330bef608f48zz,0,0.31719053685665133,5,0
01cda526658455000913950f20cf31a2q6nsf,0,0.3958605259656906,5,0
01eb9dcbd0b3e79d94020d13d83a993ec9d2a,0,0.04506748071567017,5,0
01f498a0992d280de63ec346692efb2blckg2,0,0.0002662836743740016,5,0
02030ec48b7179a7fd9950fdf546e3feekkye,0,0.0851079123931413,5,0
022ac3a7ce986049d9a4bede83ccf9ddctvg6,1,0.6806917667388916,5,1
024937af9ea18a2b57e4f08762d181f7s8a3z,0,0.000012695257883741859,5,0
024cf43497fd7381df6254888670f84bwbbam,0,0.000016745012206342836,5,0
026819504b59bc4eefb9963d5fe4271aql15u,0,0.0033330613892758264,5,0
02bde521e763e4f4e590e8368149e04a96il9,0,0.2386097103357315,5,0
02cfc97e8fded77671e71e1951723d5fwz6a4,0,3.7478622764837707e-6,5,0
0318e0a173f7c65db40116b903884c854x258,0,0.7079538345336914,5,1
031da7aea2d4b75ac8ecba4825bc1318yki1d,0,0.11423035606276244,5,0
03244a553a252dcc3a3037f0371c8d33fmpd1,0,0.1853152955620317,5,0
0353aa9e97bd46119c90b8892f99982esfem3,0,0.2518715336918831,5,0
036a4050a5dd65e70f0f613ec2e38a74re026,0,0.0697876608016609,5,0
037d9f10da403d8d5f94b6e2957a3702f6x07,0,0.7919472813606262,5,1
0381a69b7a061e9ace2798fd48f1f537mgq57,0,0.009028103996843128,5,0
03a1e81cb7bcd15014489a6f752c9d5b7pvel,0,0.09622658453881741,5,0
03aafab9868455b78f0723eda86698ba9v9rm,0,0.6185874342918396,5,1
03e884d3e7e3356608187d2345e4693fyt29x,0,0.013557101972401142,5,0
041d869edcadf595b90e3b5248903183pn754,1,0.7493772387504578,5,1
042780ee9a3730703e35340c575c3cbb7zjwk,0,0.12187880054116249,5,0
0446457fc8e21596799158406f77b14catx8w,0,0.0005830234591456928,5,0
04636b6c61c80f5325efe61183e8edb01ko20,0,0.08808336348738521,5,0
047558bebab9292a5d4c85d6ee768784j2hdd,0,0.6425879240036011,5,1
0496c24a6a7f593f28bf7896350e946advl6i,0,0.16782634258270263,5,0
04c6b750b0552089c87ae03de72289cfcpfmh,0,0.03731605438515544,5,0
050a3b29ca1818e1f237df8132bc2013bcuxi,0,0.27873831540346145,5,0
053cefb7e952bd81d7a6db267a121747te7lo,0,0.024539760839340376,5,0
0547dbd3ecb4a293913f138d60b586fdf4ane,0,0.8102367520332336,5,1
054b51d059fe981ca8cc4e0d4c49aabb5mck7,0,0.7192883133888245,5,1
055282b75717345ba6f53d40e9e6d6c56qrzp,0,0.7006794333457946,5,1
055eb52087e0080b8ebca74be4f823f5c819l,0,2.857053218008332e-7,5,0
0565a780f2c5b46837bbe9739ef15ea92fdu0,0,0.6225688934326172,5,1
0580f2e77b4c0dd3b5cda8a1641cb9fenmo0i,0,0.06169791417196393,5,0
0589cf78c4bece729f0ac620557210e13no3n,0,0.09545538903203124,5,0
