bidder_id,y_true,y_prob_mean,n_predictions,y_pred
001068c415025a009fee375a12cff4fcnht8y,0,0.088125429302454,5,0
0030a2dd87ad2733e0873062e4f83954mkj86,0,0.06637559160590172,5,0
00a0517965f18610417ee784a05f494d4dw6e,0,0.11700465083122254,5,0
00cc97158e6f4cb8eac3c0075918b7ffi5k8o,0,0.04795811995863915,5,0
01067975436d123f717ee5aba0dd4bbfa0937,0,0.2791036397218704,5,0
012441119bcf83b23d4768bb72cea6d6carua,0,0.048537134751677515,5,0
01255c2c7c5578c186873422fc00fd7afwk8k,0,0.04676583856344223,5,0
01349288df20199905e719f0ff7ee771nwryj,0,0.05773493871092796,5,0
0141844fc725a85e38e12cc02fcdbbe8ofqxv,0,0.04545544907450676,5,0
0181b91f58e6cbaa832235e2879c9c00ovrzi,0,0.08371574506163597,5,0
01a39439e7afbdcfe385eedbddb23d76zgdrg,0,0.057139366120100024,5,0
01c1c7be49cd6cfbb9075925a05c9899p41va,0,0.056594356149435046,5,0
01c5692d487454cdbe731df330bef608f48zz,0,0.043915022164583206,5,0
01cda526658455000913950f20cf31a2q6nsf,0,0.04998553544282913,5,0
01eb9dcbd0b3e79d94020d13d83a993ec9d2a,0,0.07884441278874874,5,0
01f498a0992d280de63ec346692efb2blckg2,0,0.05474555641412735,5,0
02030ec48b7179a7fd9950fdf546e3feekkye,0,0.07637109979987144,5,0
022ac3a7ce986049d9a4bede83ccf9ddctvg6,1,0.9429760813713074,5,1
024937af9ea18a2b57e4f08762d181f7s8a3z,0,0.06111849546432495,5,0
024cf43497fd7381df6254888670f84bwbbam,0,0.05138412602245808,5,0
026819504b59bc4eefb9963d5fe4271aql15u,0,0.041193724051117896,5,0
02bde521e763e4f4e590e8368149e04a96il9,0,0.06128784939646721,5,0
02cfc97e8fded77671e71e1951723d5fwz6a4,0,0.05404404103755951,5,0
0318e0a173f7c65db40116b903884c854x258,0,0.7083419680595398,5,1
031da7aea2d4b75ac8ecba4825bc1318yki1d,0,0.056185229867696765,5,0
03244a553a252dcc3a3037f0371c8d33fmpd1,0,0.04584333896636963,5,0
0353aa9e97bd46119c90b8892f99982esfem3,0,0.2362105779349804,5,0
036a4050a5dd65e70f0f613ec2e38a74re026,0,0.060813524574041364,5,0
037d9f10da403d8d5f94b6e2957a3702f6x07,0,0.749918520450592,5,1
0381a69b7a061e9ace2798fd48f1f537mgq57,0,0.05573426112532616,5,0
03a1e81cb7bcd15014489a6f752c9d5b7pvel,0,0.353383906558156,5,0
03aafab9868455b78f0723eda86698ba9v9rm,0,0.8605571627616883,5,1
03e884d3e7e3356608187d2345e4693fyt29x,0,0.055530252307653426,5,0
041d869edcadf595b90e3b5248903183pn754,1,0.9328584432601928,5,1
042780ee9a3730703e35340c575c3cbb7zjwk,0,0.04702397249639034,5,0
0446457fc8e21596799158406f77b14catx8w,0,0.08109388574957847,5,0
04636b6c61c80f5325efe61183e8edb01ko20,0,0.05832817479968071,5,0
047558bebab9292a5d4c85d6ee768784j2hdd,0,0.7201949059963226,5,1
0496c24a6a7f593f28bf7896350e946advl6i,0,0.055095328390598296,5,0
04c6b750b0552089c87ae03de72289cfcpfmh,0,0.05296272225677967,5,0
050a3b29ca1818e1f237df8132bc2013bcuxi,0,0.04853246957063675,5,0
053cefb7e952bd81d7a6db267a121747te7lo,0,0.056933541968464854,5,0
0547dbd3ecb4a293913f138d60b586fdf4ane,0,0.5208196371793747,5,1
054b51d059fe981ca8cc4e0d4c49aabb5mck7,0,0.6806239724159241,5,1
055282b75717345ba6f53d40e9e6d6c56qrzp,0,0.48619604110717773,5,0
055eb52087e0080b8ebca74be4f823f5c819l,0,0.06691456660628319,5,0
0565a780f2c5b46837bbe9739ef15ea92fdu0,0,0.4105295270681381,5,0
0580f2e77b4c0dd3b5cda8a1641cb9fenmo0i,0,0.0928050309419632,5,0
0589cf78c4bece729f0ac620557210e13no3n,0,0.042940962314605716,5,0
058a4e0ac0a20f504cc9c6aae2a896e6too9v,0,0.06822937726974487,5,0
05a07a27e235d01fe480ea6ac73b8838jq28x,0,0.05350998193025589,5,0
05ae7ea9549ae298bbbc8002b4229392e0ilf,0,0.057334843277931216,5,0
05c6b93bf8f083b2d0a03ffc0fc3524ba8fi5,0,0.04423328004777431,5,0
05c9fe8f8852ea069a93dfe39fc0571er9mdt,0,0.055107946321368215,5,0
060ac64ff78ae62e9bc697192cebea333760p,1,0.9040098667144776,5,1
061690ceb6004807b7906968bf382dfcbve7y,1,0.940444803237915,5,1
067ff22ebf0d33fe0deedc816d75973865jo7,0,0.8947821974754333,5,1
068450aafae2a6e390e35925d964290cdliqf,0,0.057944447919726375,5,0
069d020584a0e8c61e622321d4c43881j7pl3,0,0.056429802626371386,5,0
069d251f2fc19102924468ab38349d5eou7ab,0,0.047895991057157514,5,0
06a58d4af0fe7ee15324b0e921e8de1260vef,0,0.5920771360397339,5,1
06b2d71c26ef3b6e29277f761cd0db90wuwjo,0,0.08593439012765884,5,0
06c281e31f83dcfd3fe70d2ee2d66bc7e6fw6,0,0.06237630620598793,5,0
06ddad46112881df154e3bda0e90fe880r57n,1,0.7989191234111785,5,1
07012e0507b4281d430b93ddcd96cae66und7,0,0.03909852616488933,5,0
074daf9a99b01591cb0637cb95c32600roriz,0,0.045870449766516684,5,0
078e06b3288cf8f18ab7ed44b245fc56nbyfv,0,0.04570700079202652,5,0
0817731a4d2e319f6f771da3f522b8bfv6njs,0,0.8369786500930786,5,1
0825d381aa09d1d0c47c77c372f07acbe02ky,0,0.05811148062348366,5,0
08353687608279ddd83e4d36fadd1cd8ritj3,0,0.08591730445623398,5,0
08515611e73803dc6d8c562b8514dfb5qi3z9,0,0.20705796182155609,5,0
0853bead89b03dd38a04d84f4312da7dukglz,0,0.08154200688004494,5,0
0870fb7e5701f3ba56762b03e157afdc1yw7u,0,0.49395536109805105,5,0
08981037e7a6c9032716ff25b15c9de25p63s,0,0.8907614946365356,5,1
08a588ebf7b98f44f8fc695d02adfa25x0amy,0,0.05969289988279343,5,0
08c39ef7252995e0749f7927249b8dcb1d3xh,0,0.06198303401470184,5,0
090c77ac89c7063f0d0ce064ce3cb3afllf5h,0,0.06053103655576706,5,0
0918eedd8324da06abe5600f058480dc75nfo,0,0.04035392999649048,5,0
098bfc9c440f9ba9e6371f774ec6a36fa0sq6,0,0.05370601266622543,5,0
09d71d3e6a6871a7598dc2764c5bb4ffkz6mc,0,0.05622285343706608,5,0
0a09adcd35b5f26d75f251006affc747drfu4,0,0.047221430391073224,5,0
0a43de0ab0a7525fec59ef4bc1dda7a2z9z69,0,0.44326469153165815,5,0
0a6ba32afe4756995db2f5cf2461cddbvj445,0,0.049468380585312846,5,0
0a7446b63f183a4928ae762ed6cd1c4b894qz,0,0.17465801909565926,5,0
0a92c4fa2bcdc8e952546d236b322053o5wbk,0,0.044457126408815384,5,0
0a9c5e1f261c937c09817ea2d5e949f34v8oe,0,0.050904900580644605,5,0
0a9d614009139236f198ddb4759a498cen5ix,0,0.07584798485040664,5,0
0ad17aa9111f657d71cd3005599afc24fd44y,1,0.7637882590293884,5,1
0ae09b09369c76737cba059d192451001nwce,0,0.09012286514043807,5,0
0af208c4fc46ef9236052ff495016326zxoqf,0,0.07455663308501244,5,0
0b3d5f829d18ba30d967fceecb58821c3oeqa,0,0.5724368333816529,5,1
0b450f2827ec670da34be66ec2a520213xcuk,0,0.06201796904206276,5,0
0b68888358a492884e3885bcd73ea63bhxidk,0,0.05565459430217743,5,0
0bf6e0e5184b3599bbb4ba1fb3a43549ije34,0,0.07848741039633751,5,0
0c55920fb607fef2d33324f33565758a6e4dj,0,0.04235927388072014,5,0
0c57d8eaa2708b768416ca91dd8daa2cqbl31,0,0.05317903906106949,5,0
0c5992f18244e24d2d7b4708a512378729eev,0,0.9557425856590271,5,1
0cbd01c9e8cc800aabd3b3e4c618f9caktfgp,0,0.5877265930175781,5,1
0cca10034c58287ee6fbec14a3f96c3546sdh,0,0.05758788213133812,5,0
0d0b3d6dc27d0f8eed70971f8c6bec1bdrs0f,0,0.06430505812168122,5,0
0d0d43ac593a891ce100d8202d3d72c3xsma8,0,0.062047509104013444,5,0
0d1815382b08885d76c671ab600133adeyp5e,0,0.4577605456113815,5,0
0d9f78a6084bf15f42210bfeba95621255c89,0,0.06203895881772041,5,0
0daf4f87eb695e2a84e4156154209e09k6ga5,0,0.06392511278390885,5,0
0e373556d3bf588a1bb2ca6354120cf2dmvjs,0,0.05941636636853218,5,0
0e5ec5baf2e15afdbf5212d8461e1ad9h3kr0,0,0.05207474306225777,5,0
0e66933c924764a59760aaae5368e7d1e0s88,0,0.052870433777570724,5,0
0e8212e286ee36da8945c2480e366417xa22x,0,0.05016148611903191,5,0
0ea26a4028ffc16d9a8631d43e1b92105auao,0,0.2725476063787937,5,0
0eeffc5039b27a4dc2e420eca75b1fa55rv5q,0,0.060147106647491455,5,0
0ef9be4eb3b6a03ac2945522964b242ap09cy,0,0.04543541967868805,5,0
0f33df2513a519a35c8b3dcf1d7c7416jjjzk,0,0.9133190989494324,5,1
0f3ee77a46dd5a09ad20b7c3e54ec614sbpvb,1,0.10938547551631927,5,0
0f4669e36b2e721dfe27f8633b277a1575erw,0,0.055831247195601466,5,0
0f8cb1baa83fefac10f885f79149bf13kn4nw,0,0.5152808845043182,5,1
0fa357965f89388d8e7eb8cbc3b85c6bnnro4,0,0.07239644676446914,5,0
100d406b638e84e2da7c31b03100b874qiay2,0,0.21443734169006348,5,0
10383b390780e7b4b03dc32c94b4973f66wou,0,0.05207868367433548,5,0
1053ead33eb1a5db7c36c979a455348abh9ns,0,0.05358818992972374,5,0
106f4ed8e9b727f8d94a1cd57e882a095pteo,0,0.054152218997478484,5,0
10b431aa15b56084d32fe1ef123c4305wo1nl,0,0.059414323419332504,5,0
10c1e1164e3f8298df9a35c891f67babiycsr,0,0.05819375663995743,5,0
10f01aff2fc23653ca7ea1d74248357a889wv,0,0.055358223617076874,5,0
10f1460119f9e42bcccd0f68ef59cc830pwtq,0,0.031755415722727776,5,0
110d2e689da119388dcb6e235749b787ni298,0,0.08388357758522033,5,0
11a38554244f3c14de043aaf52345c35jjqvo,0,0.3488305896520615,5,0
11b1859aaf7fa93818baa76007cf7207d8uwy,0,0.09397699609398842,5,0
11d5f6925da5809e2d447788b85d6253jj8fu,0,0.6863608479499816,5,1
11d7f0a5076649b229c301a22537834e1ehwg,0,0.6392639257013798,5,1
11e47dc08d7fa4d1a1953b5868892f72qvlho,0,0.0522130198776722,5,0
120beb4523541f769a2b658cbc41dd57w7im7,0,0.05465696528553963,5,0
120c8b384858420c4e46e354c86f4ca393w0i,0,0.44742951169610023,5,0
1214fbf35079e7afc0a35645f8be8b218fd5o,0,0.04772014878690243,5,0
121578435bf4136746cd2a80f1990e07cv1px,0,0.051268447563052176,5,0
124727083cd4159b40ff8d4b36a89340l6fga,0,0.06365926489233971,5,0
1275d8a6a3b2ae9d24b50997397c254cpuuzv,0,0.9253027200698852,5,1
1291b98e40353f77928e363d54a13c569bhfb,0,0.05257514491677284,5,0
12c1b22ede3c23949bf130cc7bac6316ks7fj,0,0.051964791119098665,5,0
12d6239a92972a35bc990225b3ab33466znm8,0,0.04765640795230865,5,0
12df4a9cf4eb203909e6763960b79238cb0yg,0,0.07947346568107605,5,0
12fefd74d82d90541872847f199f6324cowi5,0,0.07841780632734299,5,0
13812c0d2c8c474bd62481d932407687o26kg,0,0.04451536238193512,5,0
1395ca662a02245233af951cc7ad8313vk6w0,0,0.04520355239510536,5,0
13c4c826516304555e291d3d91c108b3ytpmj,0,0.0455790787935257,5,0
13dfda714fb516e1f9f7abb0c927bdc2zmw55,0,0.07258006036281586,5,0
142a2545c5c01937b05ac6de9773f9efgx0eb,0,0.05216977521777153,5,0
1456b44d8b2b16cd94278137269ceb11ns7wy,0,0.06111542731523514,5,0
147164a9fe8a6bce381a224e9f13207cc1mdg,0,0.06935178861021996,5,0
1476226300a93d22b15253ed7339429a7ijk0,0,0.7667017102241516,5,1
14b2d98230228eab6a6db3efc41660d7kp23s,0,0.05601074546575546,5,0
14bcf558addd6e6f2818ab2bda7dc679jqoon,0,0.066553645581007,5,0
14c69cd7fbc8300876f287520c493fc8xe2o6,0,0.1994364805519581,5,0
14d4e04d7ed150613974438a4dfd4e85dybq3,0,0.4317853510379791,5,0
14e29ea004067aace14ee4543876a06365os8,0,0.06692672967910766,5,0
14f226ef57ed64d8e14c8b5ae929143cgq3em,0,0.15651727914810182,5,0
14fe3602f049d4574cdbdef13789647dsgtqy,0,0.056360965222120286,5,0
1530008a712831e35a673d38959528f4ozipv,0,0.061095592379570005,5,0
156f4a8763e602ef789f8048c6928676a1ily,0,0.06407647281885147,5,0
15972a431aed117840dfce5556242366c3fwq,1,0.9384947180747986,5,1
15b1e719796dc894ecde30f160e7ae20hrmmh,0,0.05959328189492226,5,0
15f34e73687d7361ac0d780737fca261g2s9n,0,0.1291629306972027,5,0
16065749457a14b26998fefca503c3ecf9og8,0,0.08265411481261253,5,0
162886daa0054ff1ad422e0f18cddff3qofft,0,0.16534604877233505,5,0
163097c029285c7eefa2d60e474d65b4ap2l0,0,0.038541759550571444,5,0
167008af05d4feaa636a565f6f83ec61a6ogj,0,0.04540405981242657,5,0
167b4f37a264b72feb0f559b650d1cbd3ox60,0,0.055560000240802765,5,0
1680b6a12fdc8c64645c00ae8048f99c6uzoz,0,0.045399755239486694,5,0
1680f758aecded6e25096b3a6199b38en6n73,0,0.04316288530826569,5,0
1689122c3b25d9e7adc626de84c10006fr2n5,0,0.0530637089163065,5,0
16e2e48cff6faab74e1f5c47669dfbbda7l5z,0,0.3381416521966457,5,0
170a58cf637c08f0818ebdbfddca29c9irkxj,0,0.06073780283331871,5,0
1717f6d4c48ae8d3e5f2566d4bb525f854j6d,0,0.0519867692142725,5,0
171fbac128e6dcb51d0f07cf7ed8bd3er891e,0,0.9223257303237915,5,1
173991472d4ee18932f8514b9d4a9dba7rjqa,0,0.07621174603700638,5,0
175a06fdcf622c9455d0a77990b9302dj23ke,0,0.28417062014341354,5,0
177b031b4a77f28ff167b427ca967b52jetgo,0,0.06634455174207687,5,0
179a23cad40c51dd7804069bf769d11e1ftk9,0,0.689230227470398,5,1
17a321c4a0d925ca80507effa52330ac5n5r7,1,0.5573864340782165,5,1
17b41c48d6f53585c7bf3b65977eada0yxs8n,0,0.1111622042953968,5,0
17c59325ec223c94dcb301a7451c39871vxq3,0,0.053023208677768704,5,0
17c87408ee1009887112745797caeb7fwvqfc,0,0.06092244461178779,5,0
17dbe14676cd3a3cb8a7edb438622f7fv2scv,0,0.05508537888526917,5,0
17e4d6d9a1f8ec00cec1d4fe79b059bd51476,0,0.0485966756939888,5,0
17eeec8676ad56bfead1a9406277f41cnev3n,0,0.7781866192817688,5,1
18076726ec814a6f56da2cb9ea89d105j8vpm,0,0.04258050322532654,5,0
183c4e44d09bc4ab990b957e765af311vlup7,0,0.054275134950876235,5,0
1870650d20a97db60ce4133bb9352b69h9phj,0,0.050253483653068545,5,0
187636e527504df29bf42d4a2b7767e54bgv7,0,0.042347943782806395,5,0
1880a778c9dd0cb15ca1f052308a8e04g7e35,0,0.05889202244579792,5,0
1899fd76b484b9275854787a6b003b8a93js0,0,0.18956292495131494,5,0
18b5e850a1c10e681cb5fae0704a699018x6f,0,0.08214118480682372,5,0
18bc9dbbed75b55f35ec4be1351b7aa86an68,0,0.07526613995432854,5,0
18e751726fd7c407c41cb18c20da2c4er5z1r,0,0.059334076941013336,5,0
18eb8d55c84019b9196c5ca7e072b287bv68e,0,0.04108578599989414,5,0
19033960ac23dffe078a1217788bc720jvjbz,0,0.04567810334265232,5,0
19353c42feb91a216885fe012efdfb11s2iu8,0,0.08956901505589485,5,0
197e90906939267ace2422e78e8e83889znqp,0,0.7302182614803314,5,1
19815d9bcdc74c3ddfb9ff210c1739f3tup3i,0,0.044024987146258354,5,0
1982c4b164171180d480166feae881ecmxsgl,0,0.05195138715207577,5,0
19b39b852ed4abf1ba5b095829e25b946aed1,1,0.9508408904075623,5,1
1a05035da8ea9dead1030ccc993b5284n1on8,0,0.06399795562028884,5,0
1a09feff347553a2577983d7c742e3d6l2hfo,0,0.29584941938519477,5,0
1a5d7993b43386f64fcf4b84e7b183a6ref21,0,0.5237213119864463,5,1
1a764d01d19a1408382ccace87e61c9fndlo9,0,0.04638693332672119,5,0
1a9765ed302d0f91b512c23112066e41s755q,0,0.05632442943751812,5,0
1aa485901ede7baf78ea116e297e9d7f9en6i,1,0.6887810111045838,5,1
1ac788675f70655e71a013892d701e901kj13,0,0.04453359842300415,5,0
1ae57d217b27820cabf6e24b721bfb38s6ja0,0,0.06287572681903839,5,0
1af4685cda2979a608c4b6ad83473774qgicn,1,0.6595071375370025,5,1
1afac423a94778ddf9b6c1dc0df7105cgp1tp,0,0.07024678066372872,5,0
1b0534afb7c02bb023bd4767ae73f17dqzqdu,0,0.6714949488639832,5,1
1b268ea4fe034638a92d683b94bcb330vee4w,0,0.057270967215299604,5,0
1b26a52e1e5980c8487bb35cf5027fdfwfnzp,0,0.04815592542290688,5,0
1b7c070ffb2c23c1d02ae5bc5d817d06qz4xb,0,0.05216132625937462,5,0
1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i,0,0.3300830848515034,5,0
1bb03cdb913f203f704caf8bf6840b6fbpigb,0,0.6520264685153961,5,1
1bb7a8c04e70386f5496322158e9fc3ef6d84,0,0.12257964164018631,5,0
1bbfbd968c065ff5dabeffe311bc3ddeezbof,0,0.750829017162323,5,1
1c5f4fc669099bfbfac515cd26997bd12ruaj,0,0.04513420052826404,5,0
1c61726e316d5a16aaa80b429080c534u43s0,0,0.05242221280932426,5,0
1c66f261724506bee45dd18a4d221bfeh1687,0,0.05948026850819588,5,0
1c950af57581698616bd9923cc94fef25n5wh,0,0.0668378047645092,5,0
1cbd9081de4481ada66f1853737f7684ddjd1,1,0.9022592782974244,5,1
1ccc69e376c95da9bd569a5d1a176874ivojs,0,0.05448174327611923,5,0
1cd8d86911413c73e92ad1170cae68c3pocsn,0,0.7126018524169921,5,1
1cf0d30e0bf9f4a536b1fe16ecc26cd22j50c,0,0.0771515391767025,5,0
1d4eaaacb6127c43c1c007331cac135bpib3m,0,0.056643617898225786,5,0
1d69e006699adba0c79ab06f2f622445nuu63,0,0.04288653023540974,5,0
1dab9ffc5c6bf06e86e0dd1b3cb9ebecn5pu6,0,0.05822651907801628,5,0
1dce9aaf9d6b9cba38f9c7489764fe30nlrq2,0,0.05195109471678734,5,0
1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu,0,0.15065314024686813,5,0
1dec9ee102b29905e2f59a52fb7429826e8b4,0,0.06898459196090698,5,0
1def3e23e479c9739abce6b3518013d39oejk,0,0.768363893032074,5,1
1df1dab2eb718c3da3f9a0aa90b93651sxqzo,0,0.046394463256001474,5,0
1df5be644b8963750305092eb8ec878ayba4x,0,0.5943257138133049,5,1
1dfa6e724441ca3c913b3d40967c17b2p9xr7,0,0.04450075551867485,5,0
1dfb637157cc0e590e50d724cd4cad6d4cacw,0,0.04877745695412159,5,0
1e050a096927d5b34f4a85d3af28d30eybsaz,0,0.06640056073665619,5,0
1e0b1a6ea8d307cb61e221723534c4dclf9w1,0,0.325760643184185,5,0
1e13eba969b6b953688c9e945544ac4741ilj,0,0.05826315730810165,5,0
1e1c9332e90c1cb0f01da223bc043c528cvwo,0,0.05051027275621891,5,0
1e342381f2c64318a51a9b71d91897f8dv9ul,0,0.5332487925887108,5,1
1e3642857c10e72cedaf7890e3c07bfa8ibzv,0,0.044942107796669004,5,0
1ea558fc18eb1b3ed7759a3aed7662d3p77wq,0,0.057273559272289276,5,0
1ef47d501d4b36498b51e184b1027981xu89r,0,0.06740537546575069,5,0
1f2d607e5cc04e790e3961a6432d7c15hn4qb,0,0.07511889189481735,5,0
1fcca45fdd3d1d3638821f41e032f170en3h7,0,0.07204099372029305,5,0
200b548999702c10f8f9fdbae9ce60622owzv,0,0.8024357616901397,5,1
2012c722a90bc47f1abbc8319d0cea51p7l5b,0,0.046975163370370866,5,0
205a011640002932a7bedbb93d81b68b8m93b,0,0.056922660768032075,5,0
205c519be884c5b1c885f61c4ba8738a737qg,0,0.754268878698349,5,1
20662832566daffac929f803f0c236eaperht,0,0.06308770179748535,5,0
20a2d48ac3400228e7a0296aaa596a0fvckdc,0,0.044928309693932536,5,0
20cb327bff59dc8f4fe1ac68a30f02eb6jrq6,0,0.05814893394708633,5,0
20d08c7edbcb4b4ac0214b664ca5bb9cprntj,0,0.05816592499613762,5,0
20d31f20169e8612fe13818891f88a83r66gm,0,0.0759641021490097,5,0
20ebb9de648c6df989f04d07cf273c7b3yu8c,0,0.9429907917976379,5,1
20f206d2656116bed8dd46d5b70dac81lbgfk,0,0.08084403648972512,5,0
20fcf71ad6fbd43f6f5fe493a6bc3ecfextqf,0,0.051391438394784925,5,0
2106dd7866abbfb4e7c68067d7eb9bebflq5d,0,0.7652558982372284,5,1
210ae8381324c41f7b49e95f1b7aed80z55df,0,0.05540732368826866,5,0
21114d057c297080f0f882420d2436b5mmukc,0,0.06703483462333679,5,0
2137e2626c568af8e56bfb72fdd5b9e19qiyt,0,0.04676303565502167,5,0
213a7fb31eef8b38a23ad6b0bf2c7fd0dx3vk,0,0.05163223594427109,5,0
21580623ea81c5b0b82aaf74890218e5mio2z,0,0.04850179925560951,5,0
219c6102f604c8ff0ead5d23375bb127del0d,0,0.43299913182854655,5,0
21c5f4fff051adecaf1b080fbf910ca3dvi6a,0,0.08040301501750946,5,0
21f5b103136104e4947e293983dbaa5b4tder,0,0.8455565094947814,5,1
21fd0c468438a483ad1c60cfd1b84b850iyjv,0,0.14398624300956725,5,0
222a0e05442fec0af2d20ebdcafe4b28c2pi4,0,0.04993897899985313,5,0
222d3e39d4a292d79aeef4c04e52aaf24mgkb,0,0.07534143254160881,5,0
2234754e09ba15519d0104c405326fc4igk0s,0,0.25128054395318034,5,0
22401c4dc0cb1e5d52da01ebb8b2839cdoauo,0,0.05947275757789612,5,0
225716d7bdf8f90cb4a4b779c663cea5j9sqp,0,0.06272098869085312,5,0
